item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P18,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Hedwiga.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hedwiga.jpg
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P18,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Hedwiga.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hedwiga.jpg
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P18,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Hedwiga.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hedwiga.jpg
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P19,http://www.wikidata.org/prop/direct/P19,http://www.wikidata.org/.well-known/genid/b0c93289f7995169f201ec313a95ecc3,http://www.wikidata.org/.well-known/genid/b0c93289f7995169f201ec313a95ecc3
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P19,http://www.wikidata.org/prop/direct/P19,http://www.wikidata.org/.well-known/genid/b0c93289f7995169f201ec313a95ecc3,http://www.wikidata.org/.well-known/genid/b0c93289f7995169f201ec313a95ecc3
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P19,http://www.wikidata.org/prop/direct/P19,http://www.wikidata.org/.well-known/genid/b0c93289f7995169f201ec313a95ecc3,http://www.wikidata.org/.well-known/genid/b0c93289f7995169f201ec313a95ecc3
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P20,http://www.wikidata.org/prop/direct/P20,http://www.wikidata.org/.well-known/genid/ec4b7245ac2d4693fd8e1b30ad8d4bbd,http://www.wikidata.org/.well-known/genid/ec4b7245ac2d4693fd8e1b30ad8d4bbd
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P20,http://www.wikidata.org/prop/direct/P20,http://www.wikidata.org/.well-known/genid/ec4b7245ac2d4693fd8e1b30ad8d4bbd,http://www.wikidata.org/.well-known/genid/ec4b7245ac2d4693fd8e1b30ad8d4bbd
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P20,http://www.wikidata.org/prop/direct/P20,http://www.wikidata.org/.well-known/genid/ec4b7245ac2d4693fd8e1b30ad8d4bbd,http://www.wikidata.org/.well-known/genid/ec4b7245ac2d4693fd8e1b30ad8d4bbd
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q697391,Henry of Franconia
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q697391,Henry of Franconia
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q697391,Henry of Franconia
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q1662981,Ingeltrud
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q1662981,Ingeltrud
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q1662981,Ingeltrud
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q324116,Otto I
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q324116,Otto I
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q324116,Otto I
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q117713961,Irminburg
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0903-12-29T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q117713961,Irminburg
http://www.wikidata.org/entity/Q3624235,Hedwiga,p10324.htm#i103236,http://www.wikidata.org/.well-known/genid/9f1e09063eea9560cc651e5ab3f4593e,0965-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q117713961,Irminburg
