item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q18576005,Colin Campbell
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q75451729,Margaret Stirling
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q76072203,"Sir John Macdougall, 11th of Dunollie and of Lorn"
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q76072209,"Alexander Macdougall, 12th of Dunollie and of Lorn"
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q76072210,Anna Margaret Macdougall
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00715355,I00715355
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Campbell-8241,Campbell-8241
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p51071.htm#i510704,p51071.htm#i510704
http://www.wikidata.org/entity/Q76072206,Gyllis Campbell,p51071.htm#i510704,1434-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1434-01-01T00:00:00Z,1434-01-01T00:00:00Z
