item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0931-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q2478141,aristocrat
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0934-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q2478141,aristocrat
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0931-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0934-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0931-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q513843,"Herbert II, Count of Vermandois"
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0934-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q513843,"Herbert II, Count of Vermandois"
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0931-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q6051215,Adela of France
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0934-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q6051215,Adela of France
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0931-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q2014256,Gerberge of Lorraine
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0934-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q2014256,Gerberge of Lorraine
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0931-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q347441,"Adalbert I, Count of Vermandois",p177.htm#i1765,0934-01-01T00:00:00Z,0987-09-08T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
