item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q75249667,Sir Adam Johnstone of that Ilk
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q76348488,unknown wife (?)
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75249626,"James Johnstone of Johnstone, younger"
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Johnstone-1216,Johnstone-1216
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p1047.htm#i10462,p1047.htm#i10462
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P511,http://www.wikidata.org/prop/direct/P511,http://www.wikidata.org/entity/Q209690,Sir
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1438-11-08T00:00:00Z,1438-11-08T00:00:00Z
http://www.wikidata.org/entity/Q75249633,Sir John Johnstone of that Ilk,p1047.htm#i10462,1438-11-08T00:00:00Z,1493-02-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1493-02-01T00:00:00Z,1493-02-01T00:00:00Z
