item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q21238489,John Kingsmill
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q21238489,John Kingsmill
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q21238489,John Kingsmill
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q21238489,John Kingsmill
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q98961978,"Jane|Joan Gifford, of Itchell"
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q98961978,"Jane|Joan Gifford, of Itchell"
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q98961978,"Jane|Joan Gifford, of Itchell"
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q98961978,"Jane|Joan Gifford, of Itchell"
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75950559,Constance Goring
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75950559,Constance Goring
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75950559,Constance Goring
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75950559,Constance Goring
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/entity/Q179876,Kingdom of England
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/entity/Q179876,Kingdom of England
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/entity/Q179876,Kingdom of England
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/prop/direct/P27,http://www.wikidata.org/entity/Q179876,Kingdom of England
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1497-01-01T00:00:00Z,1536-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q21238643,Sir John Kingsmill,p42442.htm#i424418,1494-01-01T00:00:00Z,1556-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
