item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P119,http://www.wikidata.org/prop/direct/P119,http://www.wikidata.org/entity/Q4860175,Bardney Abbey
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q61963096,Walter de Gant
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q61963101,Maud of Penthièvre
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q4395698,Roger de Mowbray
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q76278547,Ilbert II de Lacy
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q61963034,Nigel de Mowbray
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00139754,I00139754
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Gand-16,Gand-16
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P4159,http://www.wikidata.org/prop/direct/P4159,Alice_De_Gant_(1),Alice_De_Gant_(1)
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p65818.htm#i658172,p65818.htm#i658172
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1120-01-01T00:00:00Z,1120-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1176-01-01T00:00:00Z,1176-01-01T00:00:00Z
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q650689,Alice
http://www.wikidata.org/entity/Q61963038,Alice de Gant,p65818.htm#i658172,1120-01-01T00:00:00Z,1176-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P7929,http://www.wikidata.org/prop/direct/P7929,p=alice;n=de gand;oc=1,p=alice;n=de gand;oc=1
http://www.wikidata.org/entity/Q61963083,Roger d'Aubigny,p46842.htm#i468419,1036-01-01T00:00:00Z,1084-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q1409420,feudatory
http://www.wikidata.org/entity/Q61963083,Roger d'Aubigny,p46842.htm#i468419,1036-01-01T00:00:00Z,1084-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
