item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q76065875,Sir Thomas Colepepper
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q106503149,Julianna Cromwell
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75960739,John de Harington
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75960742,Robert Harington
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00125561,I00125561
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Colpepper-1,Colpepper-1
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p43187.htm#i431865,p43187.htm#i431865
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1418-01-01T00:00:00Z,1418-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1476-01-01T00:00:00Z,1476-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P734,http://www.wikidata.org/prop/direct/P734,http://www.wikidata.org/entity/Q112599898,Q112599898
http://www.wikidata.org/entity/Q75960741,Catherine Colepepper,p43187.htm#i431865,1418-01-01T00:00:00Z,1476-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q2218095,Catherine
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q75960739,John de Harington
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q75960741,Catherine Colepepper
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75960744,Maud Prisett
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75960746,Sir John Harington
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00125557,I00125557
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Harington-11,Harington-11
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p43187.htm#i431866,p43187.htm#i431866
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1453-01-01T00:00:00Z,1453-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1501-01-01T00:00:00Z,1501-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960742,Robert Harington,p43187.htm#i431866,1453-01-01T00:00:00Z,1501-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q4927937,Robert
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q75960743,Sir John Prisett
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q106503159,Margaret Pigott(?)
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75960742,Robert Harington
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75960746,Sir John Harington
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00125558,I00125558
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Prisett-1,Prisett-1
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p43187.htm#i431868,p43187.htm#i431868
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1475-01-01T00:00:00Z,1475-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1569-01-01T00:00:00Z,1569-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960744,Maud Prisett,p43187.htm#i431868,1475-01-01T00:00:00Z,1569-01-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q1781876,Maud
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q75960742,Robert Harington
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q75960744,Maud Prisett
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75960749,Alice Southill
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q127225225,"Robert Harington, of Witham-on-the-Hill, co. Lincoln"
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q18759320,John Harington
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00125553,I00125553
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Harrington-642,Harrington-642
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p43187.htm#i431869,p43187.htm#i431869
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P511,http://www.wikidata.org/prop/direct/P511,http://www.wikidata.org/entity/Q209690,Sir
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1470-01-01T00:00:00Z,1470-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1524-11-05T00:00:00Z,1524-11-05T00:00:00Z
http://www.wikidata.org/entity/Q75960746,Sir John Harington,p43187.htm#i431869,1470-01-01T00:00:00Z,1524-11-05T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q4925477,John
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75960749,Alice Southill
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00125559,I00125559
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Southill-2,Southill-2
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p43187.htm#i431870,p43187.htm#i431870
http://www.wikidata.org/entity/Q75960747,Henry Southill,p43187.htm#i431870,1448-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1448-01-01T00:00:00Z,1448-01-01T00:00:00Z
