item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75464271,Hawise Muscegros
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q75464271,Hawise Muscegros
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00591989,I00591989
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P1819,http://www.wikidata.org/prop/direct/P1819,I00591989,I00591989
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Muscegros-5,Muscegros-5
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P2949,http://www.wikidata.org/prop/direct/P2949,Muscegros-5,Muscegros-5
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P4159,http://www.wikidata.org/prop/direct/P4159,Robert_Muscegros_(2),Robert_Muscegros_(2)
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P4159,http://www.wikidata.org/prop/direct/P4159,Robert_Muscegros_(2),Robert_Muscegros_(2)
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p15852.htm#i158519,p15852.htm#i158519
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p15852.htm#i158519,p15852.htm#i158519
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p68888.htm#i688872,p68888.htm#i688872
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p68888.htm#i688872,p68888.htm#i688872
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1252-01-01T00:00:00Z,1252-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1252-01-01T00:00:00Z,1252-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1280-12-27T00:00:00Z,1280-12-27T00:00:00Z
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P570,http://www.wikidata.org/prop/direct/P570,1280-12-27T00:00:00Z,1280-12-27T00:00:00Z
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q4927937,Robert
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/prop/direct/P735,http://www.wikidata.org/entity/Q4927937,Robert
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p68888.htm#i688872,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P7929,http://www.wikidata.org/prop/direct/P7929,p=robert;n=de muscegros,p=robert;n=de muscegros
http://www.wikidata.org/entity/Q75464272,Robert de Muscegros,p15852.htm#i158519,1252-01-01T00:00:00Z,1280-12-27T00:00:00Z,,http://www.wikidata.org/prop/direct/P7929,http://www.wikidata.org/prop/direct/P7929,p=robert;n=de muscegros,p=robert;n=de muscegros
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p68888.htm#i688873,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p15852.htm#i158520,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p68888.htm#i688873,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q3405585,"William de Ferrers, 5th Earl of Derby"
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p15852.htm#i158520,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q3405585,"William de Ferrers, 5th Earl of Derby"
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p68888.htm#i688873,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q18049336,"Margaret de Quincy, Countess of Derby"
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p15852.htm#i158520,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/prop/direct/P25,http://www.wikidata.org/entity/Q18049336,"Margaret de Quincy, Countess of Derby"
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p68888.htm#i688873,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75464272,Robert de Muscegros
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p15852.htm#i158520,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75464272,Robert de Muscegros
http://www.wikidata.org/entity/Q75464275,Agnes de Ferrers,p68888.htm#i688873,1250-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q93000526,John FitzReginald
