item,itemLabel,peerageID,birth,death,floruit,prop,propLabel,value,valueLabel
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/prop/direct/P22,http://www.wikidata.org/entity/Q640407,Blot-Sweyn
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/prop/direct/P26,http://www.wikidata.org/entity/Q75393604,Jedvard
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q310152,Eric IX of Sweden
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/prop/direct/P40,http://www.wikidata.org/entity/Q5883872,Joar Jedvardsson
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q379406,Dictionary of Swedish National Biography
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P3217,http://www.wikidata.org/prop/direct/P3217,16519,16519
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P4159,http://www.wikidata.org/prop/direct/P4159,Cecilia_Sveinsdt_(1),Cecilia_Sveinsdt_(1)
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P4638,http://www.wikidata.org/prop/direct/P4638,p11307.htm#i113070,p11307.htm#i113070
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P569,http://www.wikidata.org/prop/direct/P569,1100-01-01T00:00:00Z,1100-01-01T00:00:00Z
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P7929,http://www.wikidata.org/prop/direct/P7929,p=cecilia;n=sverkeratten,p=cecilia;n=sverkeratten
http://www.wikidata.org/entity/Q38085940,Cecilia,p11307.htm#i113070,1100-01-01T00:00:00Z,,,http://www.wikidata.org/prop/direct/P8172,http://www.wikidata.org/prop/direct/P8172,dw.788,dw.788
http://www.wikidata.org/entity/Q3808828,"Charles Ulvsson, Lord of Tofta",p11311.htm#i113106,1317-01-01T00:00:00Z,1407-11-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/prop/direct/P106,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q3808828,"Charles Ulvsson, Lord of Tofta",p11311.htm#i113106,1317-01-01T00:00:00Z,1407-11-01T00:00:00Z,,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/prop/direct/P21,http://www.wikidata.org/entity/Q6581097,male
